player_id,game_month,attempts,made_shots,actual_fg_pct,expected_fg_pct,actual_points,expected_points,points_above_expected,points_above_expected_per_100_shots,avg_expected_shot_value,avg_shot_value
202684,2025-04,12,4,0.3333333333333333,0.5498755266592594,8.0,13.197012639822226,-5.197012639822226,-43.308438665185214,1.0997510533185189,2.0
202685,2025-03,63,31,0.49206349206349204,0.4985793328029071,62.0,63.82001968065471,-1.8200196806547133,-2.8889201280233543,1.0130161854072177,2.0476190476190474
202685,2025-04,37,25,0.6756756756756757,0.5139798420442997,50.0,38.69222139096949,11.307778609030507,30.561563808190563,1.0457357132694458,2.054054054054054
202687,2025-03,20,11,0.55,0.582309110189934,22.0,23.29236440759736,-1.2923644075973597,-6.461822037986799,1.164618220379868,2.0
202687,2025-04,42,20,0.47619047619047616,0.5062571973021939,40.0,42.52560457338429,-2.5256045733842902,-6.013344222343548,1.012514394604388,2.0
202691,2025-03,104,38,0.36538461538461536,0.43835109561862756,94.0,113.4154775109758,-19.415477510975805,-18.668728375938272,1.0905334376055367,2.5576923076923075
202691,2025-04,40,17,0.425,0.3956994600851422,46.0,43.17652341081487,2.823476589185129,7.058691472962822,1.0794130852703718,2.75
202692,2025-03,43,20,0.46511627906976744,0.38816186883515175,58.0,48.16244527524715,9.837554724752845,22.878034243611268,1.1200568668662128,2.9302325581395348
202692,2025-04,51,23,0.45098039215686275,0.40035243868870163,62.0,55.36347354282499,6.636526457175009,13.012796974852957,1.0855583047612742,2.7450980392156863
202693,2025-03,24,7,0.2916666666666667,0.43472969358284885,16.0,24.826183783987,-8.826183783987,-36.7757657666125,1.0344243243327915,2.4583333333333335
202693,2025-04,10,5,0.5,0.40661573801608775,11.0,9.260429667282331,1.7395703327176695,17.395703327176694,0.926042966728233,2.3
202695,2025-03,142,79,0.5563380281690141,0.49274816845165914,177.0,154.68659963693196,22.31340036306805,15.713662227512712,1.0893422509643096,2.2746478873239435
202695,2025-04,117,63,0.5384615384615384,0.4755394100116563,142.0,123.28010312377315,18.71989687622685,15.99991186002295,1.0536760950749842,2.2735042735042734
202696,2025-03,118,58,0.4915254237288136,0.46077216926992404,136.0,124.3689925983176,11.6310074016824,9.856785933629151,1.0539745135450644,2.364406779661017
202696,2025-04,86,47,0.5465116279069767,0.5015931179636134,103.0,93.42791002485659,9.572089975143417,11.130337180399321,1.086371046800658,2.2209302325581395
202699,2025-03,65,30,0.46153846153846156,0.5078536526911639,66.0,73.79938742425618,-7.799387424256178,-11.999057575778735,1.1353751911424028,2.3230769230769233
202699,2025-04,30,18,0.6,0.43919539102468913,42.0,30.43602597032544,11.563974029674561,38.54658009891521,1.0145341990108478,2.3666666666666667
